timestamp,value,is_anomaly
2020-01-01,0.0676310059997579,0
2020-01-02,0.08629739688252032,0
2020-01-03,0.2999686566876132,0
2020-01-04,0.2775515570490475,0
2020-01-05,0.24700474278952525,0
2020-01-06,0.5400321277826111,0
2020-01-07,0.49827213839189044,0
2020-01-08,0.6219532490553059,0
2020-01-09,0.8422293379342249,0
2020-01-10,0.6683597291903463,0
2020-01-11,0.8590264432882114,0
2020-01-12,0.8881532701639692,0
2020-01-13,1.0030003630439501,0
2020-01-14,1.0497671420216674,0
2020-01-15,1.0123066130525895,0
2020-01-16,0.9616656517715756,0
2020-01-17,1.0468120895364297,0
2020-01-18,1.1247856970237686,0
2020-01-19,0.9702927361735095,0
2020-01-20,0.9183366572511741,0
2020-01-21,0.9464392303108621,0
2020-01-22,0.864949828071248,0
2020-01-23,0.6721230180975412,0
2020-01-24,0.7665593701687203,0
2020-01-25,0.5372325578079288,0
2020-01-26,0.6318989690672354,0
2020-01-27,0.43131537103820494,0
2020-01-28,0.42616935522555127,0
2020-01-29,4.697518940748036,1
2020-01-30,0.47899281222134144,0
2020-01-31,0.20944063105225744,0
2020-02-01,0.17185272891365036,0
2020-02-02,0.12239999226959397,0
2020-02-03,-0.11534703270557206,0
2020-02-04,-0.23355354175334775,0
2020-02-05,-0.46401498955989895,0
2020-02-06,-0.460641464112164,0
2020-02-07,-0.6084188084689603,0
2020-02-08,-0.6579693778861977,0
2020-02-09,-0.5063523773360185,0
2020-02-10,-0.7505556017861088,0
2020-02-11,-0.9105623973670409,0
2020-02-12,-0.738217949632053,0
2020-02-13,-0.8240581112894712,0
2020-02-14,-0.8535096450469206,0
2020-02-15,-1.1800043277959742,0
2020-02-16,-0.799815542785899,0
2020-02-17,-1.0558470633387744,0
2020-02-18,-0.917481383873107,0
2020-02-19,-0.7281938125363552,0
2020-02-20,-0.7405006027653842,0
2020-02-21,-1.0196595092736604,0
2020-02-22,-1.0229761712501912,0
2020-02-23,-0.683297804860876,0
2020-02-24,-0.751645372557506,0
2020-02-25,-0.7477747823468668,0
2020-02-26,-0.5604014690687651,0
2020-02-27,-0.5574029856359881,0
2020-02-28,-0.384146002351476,0
2020-02-29,-0.35618642829825753,0
2020-03-01,-0.1956116514655159,0
2020-03-02,-0.2595825470219256,0
2020-03-03,0.07174477915265391,0
2020-03-04,0.09919802792877754,0
2020-03-05,0.19390725012103502,0
2020-03-06,0.11605546662851193,0
2020-03-07,0.4940451953842486,0
2020-03-08,0.41571873785009195,0
2020-03-09,0.5787194933463086,0
2020-03-10,0.5573812249478689,0
2020-03-11,0.693586299515793,0
2020-03-12,0.7683477011698215,0
2020-03-13,0.5203696644411968,0
2020-03-14,0.9162862810234056,0
2020-03-15,1.101646691485634,0
2020-03-16,0.9970818098134786,0
2020-03-17,0.8758632418971626,0
2020-03-18,1.0554133426552847,0
2020-03-19,1.1052127676472807,0
2020-03-20,1.0493345482210725,0
2020-03-21,0.9794858268253915,0
2020-03-22,0.9415939631957453,0
2020-03-23,0.9103995315342209,0
2020-03-24,0.9646498516111376,0
2020-03-25,1.2046501680663777,1
2020-03-26,0.7509297391780223,0
2020-03-27,0.882152214512113,0
2020-03-28,0.033037267413206894,1
2020-03-29,0.4227084277101705,0
2020-03-30,0.37236500767836966,0
2020-03-31,0.3685570778583188,0
2020-04-01,0.39102211302529477,0
2020-04-02,0.022132547026668836,0
2020-04-03,0.10046064086792061,0
2020-04-04,-0.04147766517502418,0
2020-04-05,0.038475873088546136,0
2020-04-06,-0.360928094847917,0
2020-04-07,-0.28116133651216363,0
2020-04-08,-0.42404112563759405,0
2020-04-09,-0.32810606816587906,0
2020-04-10,-0.5009605443857399,0
2020-04-11,-0.699322177293088,0
2020-04-12,-0.6289890371826579,0
2020-04-13,-0.8196316997075058,0
2020-04-14,-0.739404720433864,0
2020-04-15,-0.91321426477283,0
2020-04-16,-0.8252854986407965,0
2020-04-17,-0.9190525042114794,0
2020-04-18,-0.6588629895744211,0
2020-04-19,-1.002572730961578,0
2020-04-20,-0.9613634661197771,0
2020-04-21,-1.039930525678313,0
2020-04-22,-0.9741065245054162,0
2020-04-23,-1.2171709185820452,0
2020-04-24,-0.8635414349583437,0
2020-04-25,-0.7297949774843866,0
2020-04-26,-0.7697337253879764,0
2020-04-27,-0.8779775551277503,0
2020-04-28,-0.7564752100220126,0
2020-04-29,8.845038110768186,1
2020-04-30,-0.41823424652252766,0
2020-05-01,-0.5285098230278582,0
2020-05-02,-0.3381690415202554,0
2020-05-03,-0.254748010052728,0
2020-05-04,0.007723716573871664,0
2020-05-05,-0.032780625029034866,0
2020-05-06,0.13973516334890057,0
2020-05-07,0.2130565504479638,0
2020-05-08,0.39232649177011253,0
2020-05-09,0.32787616930631447,0
2020-05-10,0.6306242156857431,0
2020-05-11,0.33251990982648116,0
2020-05-12,-6.589109185671877,1
2020-05-13,0.6024643622395577,0
2020-05-14,0.7088827071829125,0
2020-05-15,0.8765248009997397,0
2020-05-16,0.9289274579230584,0
2020-05-17,0.9778783731537307,0
2020-05-18,0.8138666432249726,0
2020-05-19,1.12307728683085,0
2020-05-20,0.903988604886987,0
2020-05-21,0.9232315933754206,0
2020-05-22,1.0596256373411763,0
2020-05-23,0.9530495568375891,0
2020-05-24,0.9885851094586874,0
2020-05-25,0.7085283337787487,0
2020-05-26,0.9097790245580326,0
2020-05-27,0.8514465191467456,0
2020-05-28,0.7186712764551446,0
2020-05-29,0.4945223463119449,0
2020-05-30,0.6058803615931833,0
2020-05-31,0.5423635400299616,0
2020-06-01,0.42283943213635056,0
2020-06-02,0.1847960879715072,0
2020-06-03,0.43304231593990383,0
2020-06-04,0.1120937756839913,0
2020-06-05,0.05440509359602998,0
2020-06-06,-0.2644449271995799,0
2020-06-07,0.0361007051830404,0
2020-06-08,-0.2686893950604443,0
2020-06-09,-0.3086103048087562,0
2020-06-10,-0.2996103584648453,0
2020-06-11,-0.5684121390478306,0
2020-06-12,-0.48853113208462373,0
2020-06-13,-0.8691949790998323,0
2020-06-14,-0.6795189119010142,0
2020-06-15,-0.6415790252577577,0
2020-06-16,-0.91301721819094,0
2020-06-17,-0.7906827854487573,0
2020-06-18,-0.757719754718973,0
2020-06-19,-0.9956963012985863,0
2020-06-20,-1.023332144616049,0
2020-06-21,-1.088848703768131,0
2020-06-22,-1.049410472878051,0
2020-06-23,-1.0693755267590919,0
2020-06-24,-1.0572429955364298,0
2020-06-25,-0.8172366986544978,0
2020-06-26,-0.9765002431283865,0
2020-06-27,-0.8230393135428659,0
2020-06-28,-0.7879361816454606,0
2020-06-29,-0.5768753769838876,0
2020-06-30,-0.7046358637125814,0
2020-07-01,-0.5372768838345101,0
2020-07-02,-0.41158399634648046,0
2020-07-03,-0.2520928081605357,0
2020-07-04,-0.3591965050352892,0
2020-07-05,-0.27247985507748373,0
2020-07-06,-0.21802456149630714,0
2020-07-07,0.21174967073189152,0
2020-07-08,0.2266522970020754,0
2020-07-09,0.1831854096469635,0
2020-07-10,0.4778699595660416,0
2020-07-11,0.36900390764090407,0
2020-07-12,0.5422915653989566,0
2020-07-13,0.5568145694508588,0
2020-07-14,0.6759491802364105,0
2020-07-15,0.7393341676984282,0
2020-07-16,0.7345247660578745,0
2020-07-17,0.9453435547680888,0
2020-07-18,0.9583718800516348,0
2020-07-19,1.031333137538997,0
2020-07-20,0.9930583432254608,0
2020-07-21,0.8932097399997285,0
2020-07-22,1.1677665600488887,0
2020-07-23,0.9735336535473393,0
