timestamp,value,is_anomaly
2023-01-01 00:00:00,0.09934283060224654,0
2023-01-01 00:01:00,-0.01765102660002943,0
2023-01-01 00:02:00,0.1495403743133382,0
2023-01-01 00:03:00,0.3346074699834631,0
2023-01-01 00:04:00,-0.006833345559420022,0
2023-01-01 00:05:00,0.0031617673788461448,0
2023-01-01 00:06:00,0.3758185503792432,0
2023-01-01 00:07:00,0.22344376166896202,0
2023-01-01 00:08:00,-0.013964231210347205,0
2023-01-01 00:09:00,0.19840848863597815,0
2023-01-01 00:10:00,0.007169782128478089,0
2023-01-01 00:11:00,0.01665422150498143,0
2023-01-01 00:12:00,0.16812849374132824,0
2023-01-01 00:13:00,-0.25299612058931165,0
2023-01-01 00:14:00,-0.20541272031888372,0
2023-01-01 00:15:00,0.0370102956242775,0
2023-01-01 00:16:00,-0.0432164199416612,0
2023-01-01 00:17:00,0.2320653320736098,0
2023-01-01 00:18:00,-0.002539816336451256,0
2023-01-01 00:19:00,-0.09356452180131777,0
2023-01-01 00:20:00,0.49183829492557724,0
2023-01-01 00:21:00,0.1633457250803667,0
2023-01-01 00:22:00,0.2317782118844955,0
2023-01-01 00:23:00,-0.05692731633512246,0
2023-01-01 00:24:00,0.12887271479764,0
2023-01-01 00:25:00,0.2696369321992452,0
2023-01-01 00:26:00,0.026932098391289183,0
2023-01-01 00:27:00,0.3419230940081019,0
2023-01-01 00:28:00,0.1562817400173451,0
2023-01-01 00:29:00,0.2276690639276172,0
2023-01-01 00:30:00,0.1752362153389553,0
2023-01-01 00:31:00,0.6755733292512673,0
2023-01-01 00:32:00,0.3119278782434006,0
2023-01-01 00:33:00,0.11256329318252475,0
2023-01-01 00:34:00,0.49806019393135637,0
2023-01-01 00:35:00,0.09879484586450549,0
2023-01-01 00:36:00,0.3941143494134377,0
2023-01-01 00:37:00,-0.0302495877767755,0
2023-01-01 00:38:00,0.10535385119241164,0
2023-01-01 00:39:00,0.4196328184780536,0
2023-01-01 00:40:00,0.5371853566804607,0
2023-01-01 00:41:00,0.43295820183293315,0
2023-01-01 00:42:00,0.38470750995662645,0
2023-01-01 00:43:00,0.356728248460862,0
2023-01-01 00:44:00,0.13031469941569185,0
2023-01-01 00:45:00,0.2910777471203656,0
2023-01-01 00:46:00,0.3519028042143422,0
2023-01-01 00:47:00,0.6643945528050029,0
2023-01-01 00:48:00,0.5305879998726106,0
2023-01-01 00:49:00,0.11810434075495024,0
2023-01-01 00:50:00,0.5443301058962801,0
2023-01-01 00:51:00,0.4112498260063049,0
2023-01-01 00:52:00,0.36158600634311544,0
2023-01-01 00:53:00,0.6279600719762699,0
2023-01-01 00:54:00,0.7204285442202831,0
2023-01-01 00:55:00,0.7090370460469045,0
2023-01-01 00:56:00,0.36343760149796867,0
2023-01-01 00:57:00,0.47788556596593673,0
2023-01-01 00:58:00,0.6143736684609938,0
2023-01-01 00:59:00,0.7515681150763492,0
2023-01-01 01:00:00,0.46890668184449336,0
2023-01-01 01:01:00,0.5358356775640736,0
2023-01-01 01:02:00,0.3598691023839044,0
2023-01-01 01:03:00,0.3500052602797773,0
2023-01-01 01:04:00,0.7598032897415368,0
2023-01-01 01:05:00,0.8765379179301718,0
2023-01-01 01:06:00,0.5988191221479774,0
2023-01-01 01:07:00,0.8217976141510578,0
2023-01-01 01:08:00,0.7012259942542234,0
2023-01-01 01:09:00,0.5076196784777907,0
2023-01-01 01:10:00,0.7166039013492495,0
2023-01-01 01:11:00,0.9595487866681272,0
2023-01-01 01:12:00,0.6523277389912054,0
2023-01-01 01:13:00,0.9799071762819596,0
2023-01-01 01:14:00,0.15044819863177483,0
2023-01-01 01:15:00,0.8461290285118509,0
2023-01-01 01:16:00,0.7064410479092116,0
2023-01-01 01:17:00,0.6364443406348634,0
2023-01-01 01:18:00,0.7217424906430019,0
2023-01-01 01:19:00,0.31295071043262324,0
2023-01-01 01:20:00,0.6735331995182827,0
2023-01-01 01:21:00,0.7958214002544602,0
2023-01-01 01:22:00,1.0268365354976412,0
2023-01-01 01:23:00,0.6343893690699611,0
2023-01-01 01:24:00,0.5830565450650643,0
2023-01-01 01:25:00,0.6510412051412154,0
2023-01-01 01:26:00,0.9410352169135086,0
2023-01-01 01:27:00,0.8301913696455072,0
2023-01-01 01:28:00,0.664898987236588,0
2023-01-01 01:29:00,0.8798372795858876,0
2023-01-01 01:30:00,0.8028543189782378,0
2023-01-01 01:31:00,0.9833444487861398,0
2023-01-01 01:32:00,0.6553024809943973,0
2023-01-01 01:33:00,0.7361987170561906,0
2023-01-01 01:34:00,0.729247357830324,0
2023-01-01 01:35:00,0.5208230423696376,0
2023-01-01 01:36:00,0.878525746472755,0
2023-01-01 01:37:00,0.8772064422918839,0
2023-01-01 01:38:00,0.831629244120005,0
2023-01-01 01:39:00,0.7892171978553028,0
2023-01-01 01:40:00,0.5585049016385286,0
2023-01-01 01:41:00,0.7628102201374253,0
2023-01-01 01:42:00,0.7836718889171677,0
2023-01-01 01:43:00,0.6969495910429241,0
2023-01-01 01:44:00,0.8302523811228639,0
